Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ1	LossQ2	LossV	Time
62	29.198538	1.5633632	31.631247	27.783237	38.070595	0.99172527	39.579315	36.32525	1000.0	1000.0	310000	24.47554	4.34707	56.252335	19.799576	24.475533	4.3471365	55.41178	19.73061	24.71024	4.359527	56.46275	20.152802	-1.2375821	0.5224085	4.009293	-9.229691	-24.738968	0.0034144516	0.0033173102	0.009158906	4530.382751464844
63	30.776272	1.3854058	33.40218	29.558907	38.993465	1.2037973	40.731716	37.3697	1000.0	1000.0	315000	24.463339	4.3092875	55.574177	19.69892	24.46333	4.3092694	55.41512	19.573547	24.698864	4.3204756	55.625145	20.174423	-1.2374386	0.52104366	3.0953498	-9.297424	-24.726408	0.0031670865	0.003367022	0.009067378	4604.8268892765045
64	29.816284	2.6967127	33.1267	25.958961	37.556114	0.7338673	38.719	36.609367	1000.0	1000.0	320000	24.464048	4.2833686	56.2691	19.643932	24.464048	4.2834067	55.99894	19.711607	24.698833	4.2945266	56.252605	20.106142	-1.2384846	0.5191312	3.3838665	-8.234172	-24.727234	0.0034017747	0.003431843	0.009228143	4679.020869016647
65	30.517227	1.3773922	32.29746	28.106579	39.302532	1.183507	40.92136	37.703	1000.0	1000.0	325000	24.486929	4.2728543	55.983597	19.831696	24.486925	4.2728496	55.832294	19.673737	24.723272	4.2834516	55.819237	20.05132	-1.2391478	0.5183364	3.1778169	-6.894315	-24.749935	0.0032415802	0.003280961	0.009060509	4752.893903970718
66	29.394892	3.3978088	32.81898	23.824087	38.31559	0.5441552	39.211605	37.70738	1000.0	1000.0	330000	24.495474	4.2385316	55.229263	19.7252	24.495445	4.238541	55.17694	19.793037	24.731384	4.249987	56.186565	20.034615	-1.2398279	0.51839095	2.9146113	-7.392755	-24.758793	0.0032246585	0.0034603241	0.009075103	4825.547377824783
67	29.165655	1.2389487	30.64723	27.035439	37.926826	1.2831491	39.868427	35.864124	1000.0	1000.0	335000	24.504543	4.2535224	54.965004	19.688923	24.504555	4.253529	55.19966	19.810003	24.739403	4.2640576	55.128723	19.931303	-1.2394271	0.5179763	3.14818	-7.4767466	-24.767334	0.003316642	0.0031862995	0.008840913	4899.97066450119
68	29.767761	1.8619152	32.4607	26.784264	38.33187	0.5879288	39.05163	37.268906	1000.0	1000.0	340000	24.46919	4.203176	54.786976	19.679747	24.469189	4.2031784	54.58031	19.766504	24.70471	4.212716	54.94719	19.93548	-1.2408757	0.51676154	3.1992252	-10.323265	-24.731977	0.0030913793	0.003073561	0.008386792	4973.906332015991
69	29.540401	1.8322452	32.519268	27.810883	39.49642	2.7515554	43.25283	35.8303	1000.0	1000.0	345000	24.496937	4.1768746	54.583946	19.718071	24.496931	4.176877	54.855125	19.422615	24.732845	4.186009	54.77939	19.913904	-1.2378484	0.5230866	3.453229	-7.576231	-24.759468	0.0030063093	0.0031015738	0.008388436	5047.4655158519745
70	28.972416	1.3622397	30.55128	26.442757	38.97309	0.7319281	39.921196	37.595146	1000.0	1000.0	350000	24.499685	4.145961	53.45129	19.73402	24.499676	4.14595	53.834908	19.617764	24.735605	4.155308	54.43823	19.856056	-1.24115	0.5156615	3.5322962	-10.4365015	-24.76214	0.003025834	0.0030966108	0.008351532	5122.285034894943
71	28.160503	1.6105063	30.140078	25.214287	38.30439	0.6411715	39.123825	36.91779	1000.0	1000.0	355000	24.521566	4.180711	55.08732	19.590164	24.521564	4.180732	55.12278	19.514776	24.757278	4.189251	55.446476	19.740498	-1.2407202	0.51339215	3.3388689	-7.232458	-24.783865	0.0031451888	0.00317109	0.008580476	5196.505413532257
